ScaledMedInc,ScaledHouseAge,ScaledAveRooms,ScaledAveBedrms,ScaledPopulation,ScaledAveOccup,ScaledLatitude,ScaledLongitude,MedianHouseValue
1.079175731872057,-0.2076232019913727,0.29038221171575174,-0.19911096326528077,0.04993682648152701,-0.16375703079978124,-0.5370792660009547,-0.08278007235959324,4.384
1.288836655227388,-0.8404886478565791,0.3436545033445117,-0.2506770906876236,-0.3068931367336545,0.05591751260913,-1.221058824806986,1.1616393831044847,2.783
0.5827041124653155,0.5834586053401353,0.1771167592689779,-0.14603284574363126,-0.20194314755271875,0.09116527981574865,0.9620540135739087,-1.2872181798569546,1.904
-0.605968047302169,1.849189497070548,-0.5429219736980386,-0.21856044400040864,-0.04497446808210183,-0.032297627779829106,-0.7151013429504708,0.6618725335205167,2.091
0.44050341126378584,1.2954322319384923,0.046258385326071016,-0.031908485052695515,-0.3360966119840018,-0.2808587608888352,0.9995323455632795,-1.4621365772113477,3.511
0.8532258884159243,0.34613406314068285,0.540228014672846,-0.15367952569879822,-0.3096309625383745,-0.17696553608047266,1.3415221249662934,-0.9623697276273796,1.713
-0.838045876776931,0.662566786073286,-0.20940463903759837,0.041067456904612686,-0.4483474699775244,-0.01831198691263978,0.9901627625659352,-1.2972135168486392,1.07
0.09115583225302927,-0.28673138272452353,0.13045385053668831,-0.18016981581184202,0.35657331661017405,-0.04069252884648208,-0.7432100919424972,1.2166137365587208,1.274
4.251377451567033,-0.9987050093228806,0.215957899452451,0.2473474255610649,-1.0835230566725789,-0.5794333253238233,-0.7900580069292122,0.5519238266120442,5.00001
0.3480074855466947,-0.9195968285897299,0.30633946654762345,-0.2492042763617479,0.05997552109883391,0.03733756476503956,1.4258483719423793,-0.8324303467355454,1.345
0.036527717574135685,0.5834586053401353,0.19944678036493102,-0.20455018957980542,-0.21198184217002564,-0.13623320344039602,-0.44338343602752445,0.7168468869747529,1.163
-1.5894312393688823,-0.6031641056571267,-1.5002885326309023,0.2633683929825654,-1.2414043447447691,-0.24921701690949624,-1.338178612273772,2.466030860518641,0.25
0.022019579735158324,-0.9195968285897299,0.05734174751393304,-0.21991041909700207,-0.1508370658646109,0.19973534447639155,0.5404227786934761,-0.0627893983762314,0.847
-1.757610411213491,1.3745404126716432,1.3896213405988955,0.8601494294334439,-1.281559123213997,0.15857959730698565,-0.6963621769557854,0.5819098375870835,3.75
1.3485976128962442,0.662566786073286,0.4520793072442561,-0.1856945651388882,0.16218768447504958,-0.13352452734693754,1.0463802605499946,-1.2622298373777576,3.482
0.2531022661812539,0.34613406314068285,-0.006288807012161381,-0.08767927551795165,-0.3360966119840018,-0.10930017740653654,-0.686992593958441,0.571914500595406,2.861
0.773195438531601,-0.8404886478565791,0.9419850097860005,0.6319187214423145,-0.12893445942685042,0.28614378116136774,0.5825859021815207,-1.1522811304692853,3.52
-0.8950309091552973,-1.0778131900560315,-0.1306844270711086,-0.055965761616433095,0.09830508236491478,-0.028923983801550677,2.854709779037172,-2.286751879024891,0.695
-1.2527062640375248,1.2954322319384923,-1.0538021951417407,0.238022480237547,-0.6290439730890485,-0.6521387235755731,-0.8790690454039687,0.7018538814872333,1.625
-0.9973735132612971,0.10880952094123046,-0.17651202472926558,-0.003549234847914394,-0.22567097119362597,0.1833945320448319,1.0838585925393653,-0.8174373412480258,0.564
1.2093299648318365,-1.9480031781206901,0.12297515447971459,0.2644211489454333,0.24249724141350476,-0.46395785124671407,0.8824125580964934,-1.3371948648153558,3.118
1.6821800312949717,1.849189497070548,0.7111207616666819,-0.1206472304727829,-0.5405209387364331,-0.23175950298986078,1.3602612909609788,-0.94737672213986,2.287
-0.10834415702013021,0.34613406314068285,0.02888756129759628,-0.03229571441644891,0.2552737618355317,-0.032022724917586246,-0.8696994624066277,0.8068049198998705,2.114
-0.4386792665884724,0.662566786073286,-0.14188465861400326,-0.4386290910098274,-0.5250065925096862,-0.000287295955854516,-0.7947427984278828,1.0866743556668939,1.239
0.4916223373679085,0.5043504246069844,0.5905079074971995,0.1946088387827902,-0.6518591881283824,0.38106060966171335,-0.8087971729238976,0.6318865225454845,1.528
0.12823800405806876,-1.4733540937217855,-0.4203491241941987,0.07104085516901196,0.14302290384200914,-0.19532482855606034,-0.9071777943959983,0.8267955938832252,1.588
-1.1872363279410563,0.02970134020807966,0.4681902780037666,-0.1066358496169795,-1.1756965254314877,0.18681167059889583,-0.7994275899265566,1.0117093282292957,1.643
-1.091388341495826,1.849189497070548,-0.2646977867357324,-0.08417764134348832,-0.29411661631162755,-0.07751733803090394,1.0323258860539797,-1.347190201807033,1.055
-0.5749614855668814,-1.0778131900560315,-0.23530285773936982,-0.13476096282272695,0.4642611315958298,-0.30886147778571577,-0.18571990360059637,-0.5525609109685221,2.625
