ScaledMedInc,ScaledHouseAge,ScaledAveRooms,ScaledAveBedrms,ScaledPopulation,ScaledAveOccup,ScaledLatitude,ScaledLongitude,MedianHouseValue
0.16579155940300355,1.2163240512053415,-0.05204404592292993,-0.3921016072739801,-0.5277444183144062,-0.2633417190168669,0.8543038091044637,-1.3072088538403164,2.782
-0.5241568151560217,-1.3942459129886347,-0.6632788714439979,0.2978697966523816,0.6768989357624213,-0.058675029197167716,-0.6823078024597705,0.571914500595406,1.781
-0.05743473471151623,-1.8688949973875395,0.019537137525017186,-0.18000380066883703,0.688762847582875,0.07660895223032972,0.5357379871948056,-0.15274743130134907,0.804
-0.10310656213241261,-1.9480031781206901,0.10889145911485475,0.06254425673819579,2.9264791386407394,0.08290302482492365,-0.237252610085982,0.5519238266120442,1.158
0.2590731243532519,-0.04940684052507113,-0.14365867464355492,0.02964399900538537,0.003393787801285947,-0.3504404704038743,1.051065052048665,-1.2422391633943959,2.668
0.7128059694762181,-0.28673138272452353,0.515434912186356,-0.19204402089921171,0.0362476974579267,0.017419230847434203,1.2337719204968518,-1.2272461579068832,1.306
-0.038369889320224566,-0.12851502125822192,-0.05080681387190176,-0.342901212248704,0.9333419528045339,0.19224545876386612,-1.1742109098202709,1.2615927530212798,1.372
-0.4015970947834325,-1.3942459129886347,16.491347717883343,21.660681190821343,-1.2249773899164489,-0.20073769913550885,1.2993590014782521,-0.30267748617653806,0.775
-0.39049339362147145,-0.7613804671234283,-1.0549916826126713,0.04170686515795315,0.5975019874255395,-0.6541007981672888,0.9995323455632795,-1.417157560748789,1.875
0.24000827896196003,0.5834586053401353,0.19856115820049153,-0.16012141363697058,-0.776886566543932,-0.2377325612468176,1.0791738010406948,-1.3671808757903878,1.85
-0.3461833408713815,0.42524224387383364,-0.33721578166133437,0.15408572748414331,-0.5925396290261143,-0.4136433715891498,-1.2163740333083155,1.14164870912113,3.313
-0.940440856831808,-0.04940684052507113,0.37535786647057423,0.6050868494708763,-0.30233009372578773,-0.19625502249202378,2.1707302202311407,-2.1268264871580245,0.74
-0.4463261551245398,-0.9987050093228806,-0.24246305583269698,0.06585507533486318,0.4761250434162834,0.14138239530176105,-0.757264466438512,0.9517373062792173,1.243
-0.2748996744495465,-0.4449477441908251,-0.14285455366358982,-0.1976563466268161,0.078227693130301,-0.032687311445460006,-1.3288090292764276,1.3315601119630356,1.589
-1.0947927781728426,-0.2076232019913727,-0.7509154309529674,-0.12088551926284771,-0.8298178654351864,-0.6966649698905516,-0.8790690454039687,0.746832897949792,0.62
-0.6759423150020747,-0.9987050093228806,-0.06869517371062601,-0.1832390547876415,-0.17547749810709148,-0.18390784918504066,1.6413487808812661,-1.8019780349284422,1.256
0.06240143631946027,0.5834586053401353,0.12961998318934767,-0.16577752086975195,-0.5122300720876591,0.11575566590914421,0.9573692220752349,-1.2822205113611196,1.929
-0.7663432027640786,0.26702588240753206,-0.16707779687984795,-0.044444983713151136,0.25618637043710507,0.013704484361656617,0.5263684041974646,-0.12276142032630984,0.681
-0.6603342822366767,0.02970134020807966,-0.12073217180583971,-0.1544285243779996,1.9810166274107444,0.027391872380320943,1.6460335723799366,-1.816971040415962,1.096
-0.4486306968751355,0.9789995090058892,-0.0215793858981491,-0.19470137553648784,-0.25669966364712,-0.16284637226645246,1.0885433840380359,-0.8374280152313877,0.698
-0.5907266461789111,-0.9195968285897299,-0.3149629721106106,-0.382559317058386,-0.4346583409539241,-0.12848602187966518,2.475241667644784,-2.261763536545694,0.902
0.154897362036551,-1.236029551522333,0.3294081078816559,0.0332935986666342,-0.45108529578224443,0.04249376962643342,-0.8743842539052982,1.2366044105420828,1.612
-0.3870365809955778,1.1372158704721909,-0.012611427152667252,-0.15299046965758278,-0.13532271963786388,0.1432598676137009,-0.8087971729238976,0.7068515499830755,1.668
-0.4725141295631274,0.34613406314068285,-0.41138759264943703,-0.131982280153882,0.2452350672182248,0.3581073961902616,-0.569872806491655,-0.04779639288871889,2.36
-1.3665715768965032,1.5327567741379449,-1.2034995114031304,-0.4848646375928222,-0.9146904653815084,0.2487324363903965,-0.7900580069292122,0.6868608759997208,1.455
0.9442029116155768,0.5834586053401353,0.2884090249578178,-0.16834554827977277,-1.1866478286503679,-0.1357547838214408,0.9105213070885232,-0.5025842260101281,1.542
-0.6783516086504248,0.26702588240753206,-0.6998499939533288,-0.23172429580990722,0.8548576130692255,0.39144776763417305,-0.7900580069292122,0.6818632075038785,1.709
-1.0235614876998846,1.1372158704721909,-0.0847979788341403,-0.0069092995588245516,-0.24757357763138646,0.09208256517314733,-0.7760036324331974,0.6468795280329971,1.129
0.4024784723789566,-0.5240559249239759,0.12201579835202621,-0.27880309109171253,-0.39359095388312315,-0.10092343254057325,1.074489009542021,-1.2322438264027185,2.278
-0.8645481069087816,-0.6822722863902775,-0.635342825235609,0.13199646012626437,-0.7723235235360651,-0.43164126379570245,1.0838585925393653,-1.2272461579068832,1.518
1.3096822828805033,-0.12851502125822192,0.1770011816963836,-0.1555166069894958,0.5336193853154048,-0.0939320664006316,0.7840319366243927,-1.2172508209151989,3.483
1.4589013612315749,-1.236029551522333,0.7532739216796076,-0.06865287978320012,0.7882371851543706,0.08526979373130694,-0.4527530190248688,0.7068515499830755,1.856
0.4038926229986403,-1.3151377322554838,0.537977739740753,0.05070290425501218,0.9260410839919471,0.07286861741562772,-0.4527530190248688,0.7318398924622724,1.315
