ScaledMedInc,ScaledHouseAge,ScaledAveRooms,ScaledAveBedrms,ScaledPopulation,ScaledAveOccup,ScaledLatitude,ScaledLongitude,MedianHouseValue
-0.024176007174509982,0.5043504246069844,0.00212128454489414,-0.30513623525742406,-0.2466609690298131,-0.03432783615893503,1.0838585925393653,-1.2322438264027185,1.598
0.41326791784765465,-0.3658395634576743,-0.07742256595420528,-0.15877566648584598,0.45969808858796307,-0.298086570677949,-0.9352865433880281,0.8417885993707449,2.455
1.4319277475598298,0.8207831475395876,0.03365867120674016,-0.15614776417751336,-0.44287181836808426,-0.18119454621964348,-0.5558184319956401,0.19708936340743002,4.276
-0.91111032546059,0.18791770167438127,0.03383721579952321,0.23670024857440625,-0.2986796593194943,0.012803633034042809,-0.3309484400594122,1.1966230625753662,0.608
1.2598203795494332,-1.236029551522333,0.3113509482003402,-0.19913691026686586,0.34197157898500036,0.06961915802778912,-0.5745575979903255,0.5769121690912412,2.183
0.5340992319072975,0.18791770167438127,-0.08797024018075157,-0.3007467341046865,0.42958200473604236,0.15486485082120788,-0.8462755049132684,0.7968095829081931,2.555
-0.554744369300292,-1.3942459129886347,-0.3512371674135328,0.01788190618093296,2.2055183433977894,-0.24957502181449326,-0.7244709259478118,0.9517373062792173,1.63
-0.1942930891275742,1.6118649548710955,-0.2974332924840114,-0.18013414568514036,-0.14353619705202408,0.15895107195556327,-0.569872806491655,-0.04779639288871889,2.512
-0.9409646163205797,-0.12851502125822192,-0.8010699434296061,-0.15861355279173342,-1.1236778351418064,-0.7257217951589783,-0.8837538369026425,0.7518305664456343,0.713
0.9276521117703894,0.34613406314068285,0.03925581045280421,-0.16106870289684908,0.13024638341998218,0.23485683568535295,-0.6635686364650851,0.5819098375870835,1.867
-0.35980108757944684,0.34613406314068285,-0.4810531302002641,-0.17672226707315405,0.04081074046579347,-0.27025355388056144,0.8027711026190781,-1.2022578154276793,2.618
-0.5246805746447935,1.1372158704721909,-0.09202454050869302,-0.12374709349397822,-0.3497857410076021,-0.2777058715956544,1.3696308739583232,-0.9673673961232148,0.862
